,class,text
14396,19,@theplumlinegs didnt he nominate a deficit hawk to his cabinet? what a dumb fuck
14398,19,@emy4trump gtfo douche bag. you're the worst thing that's happened to the military in a hundred years!!
14402,19,i dont even care what she said all i know is meryl streep is a douche. she once gave a standing ovation for a pedophile.
14404,19,@dandaremeekon @bbcsport remembering the dead of both sides removes politicising the event dickwad
14405,19,__no it mustn't you dickwad. this goes against all of the us' international obligations and commitments under the np� https://t.co/amrgyxsrno
14410,19,@genericmisaka hey dumb fuck kids you know propaganda has real affects on society right? @allcapsbro @nothandegg @frayserclick @cooterthug
14412,19,@bullied_pepe @andreaverdura @sheriffclarke @realdonaldtrump you you dumb fuck!!!
14422,19,"@davidgmcafee @realdonaldtrump ""atheist answers"" aka ""dumb fuck."""
14423,19,@vicentefoxque i'd pay double ya dumb fuck! if obama can waste 474 billion on a job stimulus i don't care how he spends to shut u down. pos
14426,19,@ktulnews @govmaryfallin how about you raise taxes on the rich you dumb fuck. no one smokes anymore and we can't afford car washes. jesus!
14430,19,@kazeskyz @jett2017 @anncoulter rape is not legal in mexico you dumb fuck where the fuck do you get your info? fucking idiot
14433,19,rt @eliaddagan: 8 yrs if ur democratic jeopardy is enough u dumb fuck. from my cold dead hands will fucking stop all of you nazi co�
14435,19,@realdonaldtrump really??? you didn't run so you can't have an answer to something that never took place. dumb fuck
14436,19,.@realdonaldtrump all orgs aren't amatuer slapstick circuses like your campaign team was. you caught _ in bottle dumb fuck. never again.
14442,19,@realdonaldtrump make america sick again...poorly educated voted for this dumb fuck
14447,19,@realdonaldtrump read dumb fuck! that isn't what the report says.
14451,19,@agentsergeevna @nnwehby_ahmad smart man versus a dumb fuck @potus
14463,19,rt @tribetrump: never watch this douche nozzle way 2 socialist a waste of air time @foxnews get someone who doesn't just preten�
14464,19,@benpatz @mikd33 @realdonaldtrump if ur sipping cyanide y haven't u died yet take your own advice!! give it up douche bag ben putz
14496,19,.@tuckercarlson @foxnews @realdonaldtrump @cnn @msnbc teen @teenvogue douche bag it says teen &amp; ur in ur late 20's straying bored w/ ur job.
14525,19,rt @papacass84: or that their al quada pals gave up aleppo. these two douche bags caused so much suffering in syria https://t.co/lpplxr90sf
14528,19,@huffingtonpost incompetent douche bag. doesn't know enough to hold a press conference. couldn't answer a question with any substance
14537,19,cernovich suffers from a combination of acute cialis poisoning and norman bates level mom issues. -anon overcooked the alt-right douche.
14539,19,yes kerry u've done a bang up job of defending the us.friends need 2 tell friends the truth? what a douche bag
14541,19,@inesnesi @expattucci @realdonaldtrump hey douche bag for some reason your settings block previous tweets scared much? pussy.
14547,19,gosh he's a real cheeto douche bag
14550,19,@mmflint lets be honest mike. you are a douche bag who hates the middle class
14557,19,listening to the recap of the electoral college voting yesterday is a fucking joke. so we got douche bags picking our president now. nice
14560,19,@davidleyonhjelm @wendy_harmer obviously you forgot social media 101 when you went to parliament school david. don't be a douche
14562,19,@neilfinnytaylor so whether you're pro-putin or just pro-being-a-douche time for you to fuck off now. welcome to mute dick.
14571,19,@anncoulter we all know your password is douche bag! very fitting.
14774,19,@realdonaldtrump @cnn @nbcnews @foxnews russians are also playing you for a fool you fucking dickwad!! you're goin� https://t.co/bs7rxrtq4l
14775,19,@walshfreedom here is your peotus sucking putin cock on tv. congrats dickwad! you voted for a treasonous bastard. https://t.co/4d6v1wpnpo
14783,19,@realdonaldtrump @foxnews you should give him a cabinet position dickwad
14791,19,@ike_saul @lawyermatt @realdonaldtrump lol she's right! dickwad __
14796,19,rt @josiea65: cuz they are allowing this dickwad that lost to do whatever he wants. corrupt gop https://t.co/e9593sj0xw
14810,19,rt @enragedapostate: dickwad donny has a perfect blueprint to make the poor pay more for medicaid: mike pence's indiana https://t.co/cwkagg�
14814,19,@breitbartnews okay dickwad/time for your chill pill and nap/you have yet to get anything rite about trump since 5-2015/you need 2 get lost!
14818,19,"rt @yaboichrislumbo: spot on but they forgot ""dickwad loser coward crooked orangish whimpy dummy weirdo creepy wheeny whiny fac�"
14828,19,rt @fullycucked: @trump4wh @moonlitepath17 @kylewrowley @rs78poems @terri22997972 @booo0oo @jefferm62 @sayno2ww3 dickwad libs
14838,19,"@realdonaldtrump ""slimmist margin in history -electoral votes"" dickwad don"
14847,19,@jlmusictherapy @tutticontenti @dehler45 sorry but you are a liberal dickwad who has never had to work- thereby never could help animals.
14857,19,give russia the wrist slap as much as you want but old dickwad's still our soon to be commander in chief...when's that piano dropping?
14867,19,@realdonaldtrump you &amp; putin had the hacking done you communist dickwad! the american ppl didn't choose you. we cho� https://t.co/o3ksqps0kf
14869,19,@heathereshields still hard to believe this teenage dickwad is the president-elect ain't it?
14904,19,sorry folks but i for one can not let liberals like professor dickwad get away with this shit... they want it they are about to get it
14908,19,@realdonaldtrump talk to your fucking intelligence people and get off of twitter you dumb fuck.
14909,19,.@realdonaldtrump you are not the president yet so you can't take credit for that you dumb fuck
14910,19,@pjbrocksam @benreclused says the retarded dumb fuck whit president goat fucker of canada.
14911,19,@realdonaldtrump it's spelt received you dumb fuck tard. i after e except after c. easy to remember. but then again you have shit for brains
14912,19,@realdonaldtrump and again trump here dumb fuck he's stupid ass hat
14913,19,@realdonaldtrump have you ever heard of the cold war you dumb fuck?
14914,19,@johnkerry you are one dumb fuck just like your boss obama the poet. good riddance soon loser.
14915,19,@realdonaldtrump you're just a dumb fuck.
14916,19,rt @iniminimineymo: i've decided that worse than trump being peotus is having to listen to dumb fuck @kellyannepolls excuse the corruption�
14918,19,@michaelharrisdr @drmartyfox @barackobama is a douche' bag
14919,19,@realdonaldtrump @franklin_graham wow! he tweets about ppl calling him to congratulate him? what a douche!
14920,19,"douche-bag #libtards calling for assassination. and um aren't you the ""tolerant party"" ? ______ https://t.co/mpve3evvew"
14921,19,@realdonaldtrump who gives a fuck. stop tweeting and start leading you douche.
14922,19,@sheriffclarke @realdonaldtrump you sir are an inflammatory douche.
14923,19,@realdonaldtrump if you wern't such a douche you wouldn't have any enemies! so much for untiy on new years eve i guess...
14924,19,@keitholbermann @realdonaldtrump got to remember he is a egotistic douche
14925,19,@mosalahshoor @smshow @politicususa the american people need to be prepared to get violently gang banged by this douche republican congress
14926,19,"@kellyscaletta @realdonaldtrump after reading your profile i noticed you left out ""noted douche bag""."
14927,19,@realdonaldtrump douche. thanks for gloating. do wake up every morning and ask yourself how you can lower your bar?
14930,19,@realdonaldtrump srsly you're a douche. i can't even believe you are really supposed to be our leader.
14931,19,@benshapiro why does bernie douche support doing to children what nazis did to his people?
14932,19,@berniesanders you're the douche who divided the party and gave the presidency to trump. you should skulk away.
14933,19,@laurenduca ur a cocky bitch ego wishes you could be ass beautiful ass ivanka trump ur a liberal douche who is pissed cause clinton lost
14935,19,@realdonaldtrump bite me dickwad
14936,19,clinton beat trump by 2.1% of the vote. yet he will become president. we do not have to accept that. let's wish him i'll will. dickwad.
14937,19,@ahorvet @mmpadellan this fn dickwad @ahor has pic of kkk bldg. why dont u &amp; the other dumbass trumpies move on...move on out our country.
14938,19,@realdonaldtrump i thought you were draining the swamp dickwad? no tweet about the secret republican vite last night
14939,19,@realdonaldtrump stop acting like a little bitch everytime someone says something bad about you fucking dickwad
14940,19,@gideonresnick trump is such a dickwad cares more for his t.v. show instead of learning what's important. nmp &amp; putin &amp; him won by cheating
14941,19,@realdonaldtrump only because you used that money to pay your own fuc king bills you dickwad
14942,19,@conserv_tribune oh come on!!! dickwad 18 year olds who wanted to become facebook celebrities used trump to get there!
14943,19,smart move.....dickwad_ trump plans to bring private security force to the white house https://t.co/ll4ydthxtd
14944,19,@realdonaldtrump how are u a jr high dickwad and president. a true leader doesn't taunt citizens who don't support him. pathetic. sad!
14947,19,@countermoonbat how about the current dickwad that is the president
14948,19,@sweety16a the dickwad is already crying and pouting--and doing everything he can to make trouble for trump. fuckin� https://t.co/4wh7clqsxv
14949,19,@realdonaldtrump wrong dickwad it was found out that you &amp; puting did this with communist wiki leaks. impeach you &amp; fellow crooks
14950,19,@realdonaldtrump they got yours dickwad
14952,19,@realdonaldtrump keep licking putin's ass you dickwad. you are a treasonous asshole and you will be outed prosecuted and punished. soon.
14953,19,@donaldjtrumpjr you really are a dickwad. just saying. i hope you meet your end on safari.
14954,19,rt @colavitavirago: if you banish your queer child &amp; pack guns in church i'm not surprised you think trump can put rock back in the mounta�
14955,19,it's hugely terrific that @realdonaldtrump is more worried about meryl streep than he is his security briefing. #twatwaffle
14956,19,"listening to @jrsbbq podcast with @thejimcornette very entertaining. ""cheeto faced twatwaffle"" is the best description of trump ever!"
14957,19,rt @gracieinohio: his whole life will be about revenge now. cheeto twatwaffle as my friend calls him. https://t.co/ygdycjppqx
14958,19,rt @rev_xavier: republicans have no real plan to replace the aca. and the incoming twatwaffle-in-chief believes assange over intelligence a�
14959,19,haven't watched this twatwaffle since debate 1. a total scum bag https://t.co/uuj67mjwmq
14960,19,#kookamuffin might be my new favorite word i'm pretty sure it's synonymous with #twatwaffle &amp; #libtard exchangeable https://t.co/etspplbhxp
14961,19,rt @ink_rock_motox: hahahaha!!!! #twatwaffle may be my new favorite word to replace #libtard in 2017 __ https://t.co/uqpp3zjnhs
14962,19,"@home_halfway @realdonaldtrump trump: ""that's mister fuckbag to you."""
14963,19,man you call trump a nazi fuckbag on twitter and all the psychos lose their minds. https://t.co/ifzq9iukar
14964,19,@cnn what's a yuge bill? you mean you are surprise you have to pay? well fuck me cnn they should lay out the red carpet for you fuckbags.
14965,19,hey fuckbag @realdonaldtrump it's not always about the almighty dollar so get your head out of your prissy ass and� https://t.co/ozwxg8uecj
14966,19,@nytimes i'm looking forward to hearing some more incoherent nonsense from this bloated fuckbag.
14967,19,rt @chandramjordan: @realdonaldtrump go fuck yourself you cheeto faced fuckbag
14968,19,@djslyd01 rt? happens almost as often as bible thumping gop homophobes getting busted in pub bathrm stalls on the dl w/ gay hookers. almost.
14969,19,"you dealt"" with a man who represented minorities while we have to deal with a racist pussy grabber? noted. https://t.co/qkofyfdrws"
14970,19,pass for gentile ned: oy vey this episode of golden girls gets me verklempt. plumber: what? ned: grab em by the pussy! @woke8yearold
14971,19,@realdonaldtrump remember keep your hands off her va-j-j https://t.co/ypgtwlitlf
14972,19,of stars we lost we got mushy &amp; on brexit we all got 2 hussy but the rio's of gold will be memories of old when trump grabs may by the pussy
14973,19,@tylerinezktyler @rejecttrump @realdonaldtrump one can wish. nice feminist over here. you'd rather watch hrc muff dive huma
14974,19,rt @gdew11: @speakerryan yep by fucking the middle class so you bitches get richer
14975,19,fucking russians ______ @clashroyale #russiahacking #obamafarewell https://t.co/nnpgyluezb
14976,19,@rt_america @theresident you are a propaganda machine for facism! #fuckoff #russianbot #traitor ____________
14977,19,@realdonaldtrump she's no scott baio.....#fuckoff https://t.co/cp2aom1qx0
14978,19,@justintrudeau is a special kind of #twatwaffle https://t.co/wg8xnvt8kv
14979,19,rt @zombeck: twatwaffle trump: first amendment has �too much protection� for free�speech� https://t.co/yqghattcyh
14980,19,@kmorrisjr @interunfao @realdonaldtrump fantastic endorsement of american manufacturing there donnie you twatwaffle...
14981,19,@realdonaldtrump now the ones who don't agree are losers. nice move twatwaffle.
14982,19,@realdonaldtrump u &amp; your minions pissed moaned &amp; cried over the use of the word deplorable yet wanna call us losers &amp; enemies.#twatwaffle
14983,19,@jusraff but climate change isn't a thing. the nylon-haired orange twatwaffle said it's not
14984,19,rt @jamielight: well no shit sherlock. that's how we ended up with your twatwaffle orange ass. https://t.co/vgzjpkboe4
14985,19,@booniepirate &lt;--- welcome aboard then i'm here 2 piss off #twatwaffle libtards each &amp; every day https://t.co/ioqueceepv
14986,19,rt @mcsassysonia: donald trump needs to keel over from a massive ego attack. this twatwaffle is endangering each &amp; every one of us.
14987,19,@jonahrosenbaum @atabarrok i'm quite happy i just tired of self centered twatwaffle fascist trying to tell everyone how to think.
14988,19,rt @biforbane: okay you may not like way eme did and whatever but do not compare that trump supporting queerbaiting bastard to eme
14989,19,@realdonaldtrump screw carlos slim! hes a fuckbag
14990,19,@shannonrwatts @nra man you hopped right up on those corpses. are they still warm enough for you? authoritarian fuckbag.
14991,19,@fusion @jennaleetv that was all gop bill. so who changed what on who you racist fuckbag?
14992,19,rt @joeyesposito: @fonda_carm62 @realdonaldtrump i also called him a fuckbag and a nazi
14993,19,@daveweasel ahoy there my fellow left wing fuckbag. as we say down under better a fuckbag than a trump supporting racist duchebag
14994,19,"maybe her past experience as a cia agent will help her out... ""i used to be a muslim translator with the cia..."" pshhh what a fuckbag!!"
14995,19,rt @gaulpeorge: for fucks sake! @jimirsay listen here fuckbag make changes or i boycott https://t.co/faxopknzx6
14996,19,@speakerryan you're a weasel-faced fuckbag. take pride in crippling those who finally have health care. you suck worse than anyone ever.
14997,19,rt @nicolebonnet1: if you believe this crapola you're clearly stupid enough to have voted for this lying pu$$y grabbing kgb humping�
14998,19,@nfl @49ers @kaepernick7 kaepernick is still a little hussy woman
14999,19,hypocrite hussy: megyn kelly exposed https://t.co/bgwkdccggb via @youtube
15000,19,@realdonaldtrump maybe work on presidential shit instead of watching the apprentice #dickmonger
15001,19,@justincase02 @susan_hennessey icymi fuckoff 'murcan taliban'.
15002,19,"2020 will see a battle royale for the dnc nomination between the bitch; lezzie ""minnie ha-ha"" warren; jill ""the queer??"" stein."
15003,19,@happierer ur a queer snowflake. now be gone butt hurt boy. go make a living flipping burgers.
15004,19,hey twatwaffle didn't you get a big house and a new car and lots of money for selling your soul to the clinton's? https://t.co/ikdxwjhyj6
15005,19,that's because meryl streep is an elitist hollywood twatwaffle like all the rest of the liberal swine. https://t.co/zisrzrurok
15006,19,@realdonaldtrump you sir mr. trump are a twatwaffle
15007,19,@steph93065 @2alaw @lain0n &lt;--went beyond #libtard on2 #twatwaffle account now tweet protected i'm sure the 37 fol� https://t.co/5jli4bikw6
15008,19,rt @jean_knowles: @kevinolearytv canadian pms don't traditionally attend us presidential inaugurations. only a twatwaffle wouldn't realize�
15009,19,@realdonaldtrump there is going to be more wet farts from you i'm sure captain twatwaffle https://t.co/ruzpxcl4z3
15010,19,rt @jplumer64: @mileyraycyrus4u #maga wooah i thought that you were moving to saudi arabia ____ with killary you twatwaffle https://t.co/davy�
15011,19,@realdonaldtrump you used the foundation to pay off your lawsuits you despicable twatwaffle bitch!
15012,19,@realdonaldtrump good lord. i wish i had your free time to play online. don't you have shit to do? #twatwaffle
15013,19,@realdonaldtrump you are a baggy twatwaffle. just stop talking. you're embarrassing everyone.
15014,19,@loudobbs oh god fuck off you old bastard. go sign up to die in a war your old self if you want one so badly. twatwaffle.
15015,19,@realdonaldtrump omfg you lie everyone saw you mock him on video. you twatwaffle
15016,19,@farkinstall right. personal accountability is a foreign concept to these perpetually butthurt snowflakes... lol @ twatwaffle!
15017,19,@realdonaldtrump thinking of you twatwaffle https://t.co/c4gvwkhevl
15018,19,listen up miss twatwaffle..there are a lot of us women that are not disgusting liberal nazi-feminist such as yourse� https://t.co/mrgxc1gr3s
15019,19,@julianassange is still a #twatwaffle but the #msm are even bigger #twatwaffles https://t.co/npwzwj2a6m
15020,19,@breaking911 @muzikgirl11 wow and that twatwaffle is gop! ethics violation much??
15021,19,@realdonaldtrump you're so full of shit. where are your ties made? where is your steel made? put your money where your mouth is twatwaffle
15022,19,@realdonaldtrump you spent years spewing that he wasn't an american citizen you disgusting twatwaffle. we need a potus not a baby
15023,19,@realdonaldtrump you won the election twatwaffle.
15024,19,don't be a twatwaffle! check out scot insults for trump! https://t.co/tpzzsnowzk #memes #trump #imwithher #feelthebern
15025,19,@jasoninthehouse hard work pays off! classy just like the obamas. you on the other hand are a shameless twatwaffle! https://t.co/6xj9fjq8bq
15026,19,@tony_robinson @wirralphil1 @kazjohnson on...and the neofascist twatwaffle can go boil his head.
15027,19,rt @maevenbeme: @dbloom451 lying liberal twatwaffle. mind numbingly stupid!
15028,19,@govwalker @wi_guard 171 children wont be able to see due to your corruption ...feel good about yourself twatwaffle� https://t.co/6txpjabpo2
15029,19,@piersmorgan the queen is unworthy of respect as are u twatwaffle. fuck royalty &amp; the idiots who defer to their unjustified wealth/power.
15030,19,@stocksalottemp @marsha250 trump isn't even in office yet you stupid liberal twatwaffle! america is embarrassed because of fools like you!
15031,19,@realdonaldtrump oh you mean the threatening from them? fucking man up and say it you twatwaffle. don't give me the.....
15032,19,@realdonaldtrump you're a twatwaffle! please go away... disappear!
15033,19,rt @vickigr81567276: @seanhannity @newtgingrich didn't u want obama to charge assange in 2010 4 the same thing u gigantic twatwaffle ? __�
15034,19,@realdonaldtrump that's almost 3 million people that would rather have sleaze like clinton in office than a twatwaffle like you.
15035,19,@realdonaldtrump lmao you tool!! there's nothing over-rated about ms.streep. you must be talking about angelina you mindless twatwaffle .
15036,19,@sunflowers_q @stuarty2112 @skynews piss orf you patronising twatwaffle. p.s. my uterus is in the post #you'rewelcome
15037,19,@realdonaldtrump you're a baggy twatwaffle. just stop taking. you're embarrassing everyone.
15038,19,@realdonaldtrump i'll believe it when it happens you lying rancid twatwaffle.
15039,19,hey #twatwaffle @donlemon #wethepeople don't give 2 shits about #hollywood all we want is 2 celebrate� https://t.co/yajvbr2iuu
15040,19,"@tuckercarlson @laurenduca @ivankatrump nope she didn't say ""feces"" ...she's such a libtard twatwaffle! https://t.co/6ubfpnqvou"
15041,19,@newyorker @juddapatow another liberial twatwaffle crying the status quo just lost. america is no longer a pussy with trump in office!
15042,19,@sunnyhillgirl @alexhunter3499 @h_al_w1102 @realdonaldtrump dumbass one trick pony. no one mentioned hilary or obama. get a clue twatwaffle
15043,19,brilliant the twatwaffle trusts a criminal over his own countrymen. https://t.co/fjaqc6izj7
15044,19,it's not a fucking show you orange twatwaffle . https://t.co/vovdyovd2z
15045,19,@lacrossemom5 @katewalter12 @7bugglettes twatwaffle? lmao you're another old single liberal woman. with the lesbian crew cut hair do!
15046,19,@lebatardshow contrast him with his qb the juvenile twatwaffle. hey cam dancing like you did something when your 5 and 9... asshole
15047,19,@realdonaldtrump can you stop flapping your diseased gums you yellowing twatwaffle? seriously you take sore winner to new heights. #trump
15048,19,@alliejane @penetratinshite @leesypeesy @janjohnsonfl and now ya little communist twatwaffle fuck off. bye
15049,19,@ony_drazz @smarkinfested omg i have a vagina. i must be too femenine! what a twatwaffle.
15050,19,@realdonaldtrump no we didn't you sir are a twatwaffle &amp; not my president #smallhands#orangeisthenewblack#singingape
15051,19,rt @justmy_namehere: do whatever u want with your lady parts you #twatwaffle just don't use my tax dollars 2 do it #defund�
15052,19,@keitholbermann @realdonaldtrump no no he can't. that would be one day with less attention. he's a pathetic baggy twatwaffle.
15053,19,rt @justmy_namehere: because #twatwaffle #libtards would rather support her possible abortion than allow her 2 defend herself from rape�
15054,19,@realdonaldtrump like you would know. you're too bumble to use a tie pin scotch tape. #cheetojesus is #notmypresident he's a #twatwaffle
15055,19,@dabeard they are entertainersnot being paid for their opinionsbut for their dancing talent. lisa bloom is a disgustingliberal twatwaffle!
15056,19,@pstewart55 @mmpadellan @realdonaldtrump twatwaffle twitterant tantrumizing trumpland #cansomeonewakemefromthisnightmare #notmypresident
15057,19,@realdonaldtrump we all know you. we all know that you're a bully a cunt a fucking sick sexist homophobic fuckbag.
15058,19,@theshaunnavarro @mcw0530 @magicroyalty @realdonaldtrump nice meme fuckbag. can't wait for jan 20th!
15059,19,@sandromarcos7 your tight little boi pussy is pretty incredible too you holocaust denying little fuckbag.
15060,19,rt @home_halfway: you're a passive aggressive petty fuckbag who values a murderer fascist like putin over our own president. you're o�
15061,19,@realdonaldtrump fuck off to you too fuckbag. now go take a long walk off the edge of a black hole. https://t.co/xnk3cwtc15
15062,19,@concierge_colin is this is air tight as your theory that anyone skeptical of us intelligence is a traitor? hahahhaha fuckbag idiot
15063,19,piece of shit fuckbag trump had nothing to do with it. https://t.co/ssccucmlja
15064,19,@realdonaldrumpf &lt;� treasonous asshole! #orangemenace #orangeassface #fuckbaginchief https://t.co/ocpkzmsf06
15065,19,@sallykohn gaywad liberal your thoughts on the beating of the disabled teen in chicago?
15066,19,shame that the party bureaucracy is run by a bunch of lean-in-ass dipshit corporate-dicksucking wannabe right wingers
15067,19,rt @maga__nation: not at all assbandit. not to mention blacks commit crime in numbers which are vastly disproportionate to their num�
15068,19,@realdonaldtrump fraud. you r fucking crazy. as in insne. plz get some meds and quit watching t.v. 2 learn foreign policy/governing. dumbass
15069,19,you are a disgrace and asshole - nobody needs a wall!only to keep you out! @realdonaldtrump #fuckoff https://t.co/0mc0edpebo
15070,19,@realdonaldtrump @franklin_graham wow! he tweets about ppl calling him to congratulate him? what a douche!
15071,19,"douche-bag #libtards calling for assassination. and um aren't you the ""tolerant party"" ? ______ https://t.co/mpve3evvew"
15072,19,@realdonaldtrump who gives a fuck. stop tweeting and start leading you douche.
15073,19,@sheriffclarke @realdonaldtrump you sir are an inflammatory douche.
15074,19,@realdonaldtrump if you wern't such a douche you wouldn't have any enemies! so much for untiy on new years eve i guess...
15075,19,@keitholbermann @realdonaldtrump got to remember he is a egotistic douche
15076,19,@mosalahshoor @smshow @politicususa the american people need to be prepared to get violently gang banged by this douche republican congress
15077,19,"@kellyscaletta @realdonaldtrump after reading your profile i noticed you left out ""noted douche bag""."
15078,19,@realdonaldtrump douche. thanks for gloating. do wake up every morning and ask yourself how you can lower your bar?
15081,19,@realdonaldtrump srsly you're a douche. i can't even believe you are really supposed to be our leader.
15082,19,@benshapiro why does bernie douche support doing to children what nazis did to his people?
15083,19,@berniesanders you're the douche who divided the party and gave the presidency to trump. you should skulk away.
15084,19,@laurenduca ur a cocky bitch ego wishes you could be ass beautiful ass ivanka trump ur a liberal douche who is pissed cause clinton lost
15086,19,@realdonaldtrump bite me dickwad
15087,19,clinton beat trump by 2.1% of the vote. yet he will become president. we do not have to accept that. let's wish him i'll will. dickwad.
15088,19,@ahorvet @mmpadellan this fn dickwad @ahor has pic of kkk bldg. why dont u &amp; the other dumbass trumpies move on...move on out our country.
15089,19,@realdonaldtrump i thought you were draining the swamp dickwad? no tweet about the secret republican vite last night
15090,19,@realdonaldtrump stop acting like a little bitch everytime someone says something bad about you fucking dickwad
15091,19,@gideonresnick trump is such a dickwad cares more for his t.v. show instead of learning what's important. nmp &amp; putin &amp; him won by cheating
15092,19,@realdonaldtrump only because you used that money to pay your own fuc king bills you dickwad
15093,19,@conserv_tribune oh come on!!! dickwad 18 year olds who wanted to become facebook celebrities used trump to get there!
15094,19,smart move.....dickwad_ trump plans to bring private security force to the white house https://t.co/ll4ydthxtd
15095,19,@realdonaldtrump how are u a jr high dickwad and president. a true leader doesn't taunt citizens who don't support him. pathetic. sad!
15098,19,@countermoonbat how about the current dickwad that is the president
15099,19,@sweety16a the dickwad is already crying and pouting--and doing everything he can to make trouble for trump. fuckin� https://t.co/4wh7clqsxv
15100,19,@realdonaldtrump wrong dickwad it was found out that you &amp; puting did this with communist wiki leaks. impeach you &amp; fellow crooks
15101,19,@realdonaldtrump they got yours dickwad
15103,19,@realdonaldtrump keep licking putin's ass you dickwad. you are a treasonous asshole and you will be outed prosecuted and punished. soon.
15104,19,@donaldjtrumpjr you really are a dickwad. just saying. i hope you meet your end on safari.
15105,19,rt @colavitavirago: if you banish your queer child &amp; pack guns in church i'm not surprised you think trump can put rock back in the mounta�
15106,19,it's hugely terrific that @realdonaldtrump is more worried about meryl streep than he is his security briefing. #twatwaffle
15107,19,"listening to @jrsbbq podcast with @thejimcornette very entertaining. ""cheeto faced twatwaffle"" is the best description of trump ever!"
15108,19,rt @gracieinohio: his whole life will be about revenge now. cheeto twatwaffle as my friend calls him. https://t.co/ygdycjppqx
15109,19,rt @rev_xavier: republicans have no real plan to replace the aca. and the incoming twatwaffle-in-chief believes assange over intelligence a�
15110,19,haven't watched this twatwaffle since debate 1. a total scum bag https://t.co/uuj67mjwmq
15111,19,#kookamuffin might be my new favorite word i'm pretty sure it's synonymous with #twatwaffle &amp; #libtard exchangeable https://t.co/etspplbhxp
15112,19,rt @ink_rock_motox: hahahaha!!!! #twatwaffle may be my new favorite word to replace #libtard in 2017 __ https://t.co/uqpp3zjnhs
15113,19,"@home_halfway @realdonaldtrump trump: ""that's mister fuckbag to you."""
15114,19,man you call trump a nazi fuckbag on twitter and all the psychos lose their minds. https://t.co/ifzq9iukar
15115,19,@cnn what's a yuge bill? you mean you are surprise you have to pay? well fuck me cnn they should lay out the red carpet for you fuckbags.
15116,19,hey fuckbag @realdonaldtrump it's not always about the almighty dollar so get your head out of your prissy ass and� https://t.co/ozwxg8uecj
15117,19,@nytimes i'm looking forward to hearing some more incoherent nonsense from this bloated fuckbag.
15118,19,rt @chandramjordan: @realdonaldtrump go fuck yourself you cheeto faced fuckbag
15119,19,@djslyd01 rt? happens almost as often as bible thumping gop homophobes getting busted in pub bathrm stalls on the dl w/ gay hookers. almost.
15120,19,"you dealt"" with a man who represented minorities while we have to deal with a racist pussy grabber? noted. https://t.co/qkofyfdrws"
15121,19,pass for gentile ned: oy vey this episode of golden girls gets me verklempt. plumber: what? ned: grab em by the pussy! @woke8yearold
15122,19,@realdonaldtrump remember keep your hands off her va-j-j https://t.co/ypgtwlitlf
15123,19,of stars we lost we got mushy &amp; on brexit we all got 2 hussy but the rio's of gold will be memories of old when trump grabs may by the pussy
15124,19,@tylerinezktyler @rejecttrump @realdonaldtrump one can wish. nice feminist over here. you'd rather watch hrc muff dive huma
15125,19,rt @gdew11: @speakerryan yep by fucking the middle class so you bitches get richer
15126,19,fucking russians ______ @clashroyale #russiahacking #obamafarewell https://t.co/nnpgyluezb
15127,19,@rt_america @theresident you are a propaganda machine for facism! #fuckoff #russianbot #traitor ____________
15128,19,@realdonaldtrump she's no scott baio.....#fuckoff https://t.co/cp2aom1qx0
15129,19,@justintrudeau is a special kind of #twatwaffle https://t.co/wg8xnvt8kv
15130,19,rt @zombeck: twatwaffle trump: first amendment has �too much protection� for free�speech� https://t.co/yqghattcyh
15131,19,@kmorrisjr @interunfao @realdonaldtrump fantastic endorsement of american manufacturing there donnie you twatwaffle...
15132,19,@realdonaldtrump now the ones who don't agree are losers. nice move twatwaffle.
15133,19,@realdonaldtrump u &amp; your minions pissed moaned &amp; cried over the use of the word deplorable yet wanna call us losers &amp; enemies.#twatwaffle
15134,19,@jusraff but climate change isn't a thing. the nylon-haired orange twatwaffle said it's not
15135,19,rt @jamielight: well no shit sherlock. that's how we ended up with your twatwaffle orange ass. https://t.co/vgzjpkboe4
15136,19,@booniepirate &lt;--- welcome aboard then i'm here 2 piss off #twatwaffle libtards each &amp; every day https://t.co/ioqueceepv
15137,19,rt @mcsassysonia: donald trump needs to keel over from a massive ego attack. this twatwaffle is endangering each &amp; every one of us.
15138,19,@jonahrosenbaum @atabarrok i'm quite happy i just tired of self centered twatwaffle fascist trying to tell everyone how to think.
15139,19,rt @biforbane: okay you may not like way eme did and whatever but do not compare that trump supporting queerbaiting bastard to eme
15140,19,@realdonaldtrump screw carlos slim! hes a fuckbag
15141,19,@shannonrwatts @nra man you hopped right up on those corpses. are they still warm enough for you? authoritarian fuckbag.
15142,19,@fusion @jennaleetv that was all gop bill. so who changed what on who you racist fuckbag?
15143,19,rt @joeyesposito: @fonda_carm62 @realdonaldtrump i also called him a fuckbag and a nazi
15144,19,@daveweasel ahoy there my fellow left wing fuckbag. as we say down under better a fuckbag than a trump supporting racist duchebag
15145,19,"maybe her past experience as a cia agent will help her out... ""i used to be a muslim translator with the cia..."" pshhh what a fuckbag!!"
15146,19,rt @gaulpeorge: for fucks sake! @jimirsay listen here fuckbag make changes or i boycott https://t.co/faxopknzx6
15147,19,@speakerryan you're a weasel-faced fuckbag. take pride in crippling those who finally have health care. you suck worse than anyone ever.
15148,19,rt @nicolebonnet1: if you believe this crapola you're clearly stupid enough to have voted for this lying pu$$y grabbing kgb humping�
